Row ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Log_Sales
9587,2017-11-18,2017-11-18,Same Day,Consumer,United States,Concord,California,West,Office Supplies,Binders,61.12,4.129067998280486
4961,2017-11-18,2017-11-22,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,67.84,4.231784971343338
5517,2017-11-18,2017-11-21,Second Class,Corporate,United States,Huntsville,Alabama,South,Technology,Accessories,1319.96,7.186114023973034
3951,2017-11-18,2017-11-22,Standard Class,Home Office,United States,Pasadena,Texas,Central,Furniture,Chairs,255.108,5.545599230515325
3950,2017-11-18,2017-11-22,Standard Class,Home Office,United States,Pasadena,Texas,Central,Office Supplies,Paper,19.648,3.0276184624163127
3949,2017-11-18,2017-11-22,Standard Class,Home Office,United States,Pasadena,Texas,Central,Office Supplies,Labels,48.848,3.908978375241921
3948,2017-11-18,2017-11-22,Standard Class,Home Office,United States,Pasadena,Texas,Central,Office Supplies,Art,6.368,1.9971462989530058
2511,2017-11-18,2017-11-23,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Storage,1117.92,7.02011921335229
4375,2017-11-18,2017-11-24,Standard Class,Corporate,United States,Kent,Ohio,East,Office Supplies,Appliances,103.968,4.653655541803414
1476,2017-11-19,2017-11-25,Standard Class,Home Office,United States,Niagara Falls,New York,East,Office Supplies,Binders,17.712,2.929165029281878
5236,2017-11-19,2017-11-22,First Class,Corporate,United States,Indianapolis,Indiana,Central,Office Supplies,Appliances,54.96,4.024637149797281
1113,2017-11-19,2017-11-24,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,1.192,0.7848143690857691
681,2017-11-19,2017-11-24,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,14.352,2.731245758705399
682,2017-11-19,2017-11-24,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,64.96,4.189048497691398
683,2017-11-19,2017-11-24,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,68.6,4.242764567340374
8324,2017-11-19,2017-11-25,Standard Class,Consumer,United States,Long Beach,New York,East,Office Supplies,Paper,44.75,3.82319179172153
9466,2017-11-19,2017-11-23,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,31.96,3.495294705041271
1106,2017-11-19,2017-11-24,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,100.704,4.6220666336478216
8323,2017-11-19,2017-11-25,Standard Class,Consumer,United States,Long Beach,New York,East,Office Supplies,Appliances,8.74,2.2762411176544437
6029,2017-11-19,2017-11-21,First Class,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Art,18.48,2.969388298214389
1108,2017-11-19,2017-11-24,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,10.78,2.4664031782234406
1109,2017-11-19,2017-11-24,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Fasteners,58.368,4.0837553606678325
1110,2017-11-19,2017-11-24,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Envelopes,40.968,3.736907423124518
1111,2017-11-19,2017-11-24,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,71.96,4.289911345766076
1112,2017-11-19,2017-11-24,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,10.368,2.4308023907947995
1107,2017-11-19,2017-11-24,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,2.328,1.2023715229589622
1475,2017-11-19,2017-11-25,Standard Class,Home Office,United States,Niagara Falls,New York,East,Office Supplies,Art,17.28,2.905807566026004
6494,2017-11-20,2017-11-25,Standard Class,Corporate,United States,Orlando,Florida,South,Technology,Phones,244.768,5.504388001512833
6493,2017-11-20,2017-11-25,Standard Class,Corporate,United States,Orlando,Florida,South,Office Supplies,Storage,39.72,3.7067193722422673
5479,2017-11-20,2017-11-24,Standard Class,Consumer,United States,Newark,Delaware,East,Office Supplies,Binders,128.4,4.8629083820668
6492,2017-11-20,2017-11-25,Standard Class,Corporate,United States,Orlando,Florida,South,Furniture,Bookcases,289.568,5.671837628073549
3239,2017-11-20,2017-11-27,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Chairs,318.43,5.76653815748159
1035,2017-11-20,2017-11-22,First Class,Consumer,United States,Cincinnati,Ohio,East,Office Supplies,Binders,2.628,1.2886815322528902
4408,2017-11-20,2017-11-25,Standard Class,Corporate,United States,Columbus,Indiana,Central,Office Supplies,Paper,314.55,5.754317148030249
4409,2017-11-20,2017-11-25,Standard Class,Corporate,United States,Columbus,Indiana,Central,Office Supplies,Binders,4.91,1.776645831418007
3240,2017-11-20,2017-11-27,Standard Class,Corporate,United States,Houston,Texas,Central,Technology,Phones,122.92,4.819636196108613
3241,2017-11-20,2017-11-27,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,7.068,2.0879056200919655
4407,2017-11-20,2017-11-25,Standard Class,Corporate,United States,Columbus,Indiana,Central,Office Supplies,Paper,9.08,2.3105532626432224
5398,2017-11-20,2017-11-27,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,39.0,3.6888794541139363
5366,2017-11-20,2017-11-24,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,151.192,5.025142881628262
159,2017-11-20,2017-11-24,Standard Class,Consumer,United States,Edmond,Oklahoma,Central,Office Supplies,Labels,14.62,2.7485521444115397
160,2017-11-20,2017-11-24,Standard Class,Consumer,United States,Edmond,Oklahoma,Central,Technology,Phones,944.93,6.852168570542386
1036,2017-11-20,2017-11-22,First Class,Consumer,United States,Cincinnati,Ohio,East,Office Supplies,Binders,14.427,2.7361192210298024
290,2017-11-20,2017-11-24,Second Class,Home Office,United States,Columbus,Ohio,East,Office Supplies,Fasteners,19.096,3.000520790285788
6835,2017-11-20,2017-11-24,Standard Class,Corporate,United States,Montebello,California,West,Technology,Accessories,27.88,3.3631493140246254
292,2017-11-20,2017-11-24,Second Class,Home Office,United States,Columbus,Ohio,East,Technology,Accessories,255.984,5.549013826147846
1034,2017-11-20,2017-11-22,First Class,Consumer,United States,Cincinnati,Ohio,East,Office Supplies,Paper,15.696,2.8151691697748995
293,2017-11-20,2017-11-24,Second Class,Home Office,United States,Columbus,Ohio,East,Furniture,Bookcases,86.97,4.476995847264583
291,2017-11-20,2017-11-24,Second Class,Home Office,United States,Columbus,Ohio,East,Office Supplies,Labels,18.496,2.970209316322905
4826,2017-11-21,2017-11-26,Standard Class,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,77.952,4.368840072869706
9216,2017-11-21,2017-11-26,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,32.4,3.5085558999826545
6371,2017-11-21,2017-11-21,Same Day,Home Office,United States,New York City,New York,East,Furniture,Bookcases,113.568,4.741168533176402
5893,2017-11-21,2017-11-26,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,81.576,4.413719081406371
3523,2017-11-21,2017-11-25,Second Class,Corporate,United States,Des Moines,Iowa,Central,Technology,Phones,404.94,6.00620536542948
4825,2017-11-21,2017-11-26,Standard Class,Consumer,United States,Columbus,Ohio,East,Furniture,Chairs,127.554,4.856349049524957
4824,2017-11-21,2017-11-26,Standard Class,Consumer,United States,Columbus,Ohio,East,Technology,Machines,30.345,3.4450547647259318
3033,2017-11-21,2017-11-26,Standard Class,Consumer,United States,Gresham,Oregon,West,Furniture,Chairs,195.136,5.278808296159811
5983,2017-11-21,2017-11-28,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,12.96,2.6361960973342264
5891,2017-11-21,2017-11-26,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,38.432,3.6745776694030767
3522,2017-11-21,2017-11-25,Second Class,Corporate,United States,Des Moines,Iowa,Central,Office Supplies,Paper,40.46,3.7247291070076334
5892,2017-11-21,2017-11-26,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,21.568,3.1165329736996954
1288,2017-11-22,2017-11-26,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,39.88,3.7106409458954492
1289,2017-11-22,2017-11-26,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,12.192,2.579610585257298
8080,2017-11-22,2017-11-27,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Binders,134.272,4.907287566236128
6083,2017-11-22,2017-11-27,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,6.216,1.9763007827603225
2774,2017-11-22,2017-11-26,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,49.44,3.9207845110967185
1290,2017-11-22,2017-11-26,Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Art,20.82,3.0828269804049246
6084,2017-11-22,2017-11-27,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,23.616,3.2033966380197407
6085,2017-11-22,2017-11-27,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Accessories,24.032,3.220155006366581
6086,2017-11-22,2017-11-27,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Labels,2.088,1.1275236321625297
6087,2017-11-22,2017-11-27,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,4.488,1.7025638904235842
2920,2017-11-23,2017-11-23,Same Day,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,14.368,2.7322874254662555
2919,2017-11-23,2017-11-23,Same Day,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,15.8,2.8213788864092133
2921,2017-11-23,2017-11-23,Same Day,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,70.448,4.268969912381585
1669,2017-11-24,2017-11-26,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,14.04,2.7107133185216936
1668,2017-11-24,2017-11-26,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,74.352,4.322170467520516
1667,2017-11-24,2017-11-26,Second Class,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,94.992,4.564264854662087
1894,2017-11-24,2017-11-29,Standard Class,Consumer,United States,Medford,Oregon,West,Office Supplies,Paper,24.784,3.249754144513137
6244,2017-11-24,2017-11-28,Standard Class,Home Office,United States,Bellevue,Washington,West,Office Supplies,Supplies,25.35,3.2714682749873716
5702,2017-11-24,2017-11-26,First Class,Home Office,United States,Cleveland,Ohio,East,Technology,Accessories,139.96,4.94847616218787
1398,2017-11-24,2017-11-26,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,11.56,2.5305171610400525
1399,2017-11-24,2017-11-26,First Class,Consumer,United States,New York City,New York,East,Technology,Accessories,88.4,4.493120682179469
1665,2017-11-24,2017-11-26,Second Class,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,297.576,5.699024506791116
1664,2017-11-24,2017-11-26,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,41.92,3.759337917762498
3891,2017-11-24,2017-11-30,Standard Class,Corporate,United States,Los Angeles,California,West,Technology,Accessories,659.9,6.493602542476407
5701,2017-11-24,2017-11-26,First Class,Home Office,United States,Cleveland,Ohio,East,Office Supplies,Envelopes,40.752,3.7317473543411124
3892,2017-11-24,2017-11-30,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,1684.752,7.42996703402953
1397,2017-11-24,2017-11-26,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,17.216,2.9023003287614384
3893,2017-11-24,2017-11-30,Standard Class,Corporate,United States,Los Angeles,California,West,Technology,Accessories,559.92,6.32957829285845
8373,2017-11-24,2017-12-01,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,82.26,4.421968241766829
1503,2017-11-24,2017-12-01,Standard Class,Home Office,United States,Los Angeles,California,West,Technology,Phones,33.52,3.541538866215227
1504,2017-11-24,2017-12-01,Standard Class,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,9.94,2.392425796993835
1666,2017-11-24,2017-11-26,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Fasteners,4.344,1.6759744362343447
4116,2017-11-24,2017-11-27,First Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,1219.96,7.107392713541323
1400,2017-11-24,2017-11-26,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,6.48,2.012232791986386
1060,2017-11-24,2017-12-01,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,4.416,1.689357535609974
9772,2017-11-24,2017-11-30,Standard Class,Home Office,United States,Hialeah,Florida,South,Office Supplies,Appliances,42.384,3.7700907095387595
9771,2017-11-24,2017-11-30,Standard Class,Home Office,United States,Hialeah,Florida,South,Office Supplies,Paper,10.528,2.4447788586972212
4272,2017-11-24,2017-11-27,Second Class,Corporate,United States,Baltimore,Maryland,East,Furniture,Furnishings,207.76,5.341185266775213
9770,2017-11-24,2017-11-30,Standard Class,Home Office,United States,Hialeah,Florida,South,Furniture,Bookcases,339.92,5.831647845654097
3525,2017-11-24,2017-11-28,Standard Class,Consumer,United States,Dallas,Texas,Central,Technology,Phones,657.552,6.490043485415617
6574,2017-11-25,2017-11-30,Standard Class,Corporate,United States,Plainfield,New Jersey,East,Office Supplies,Storage,563.4,6.335763219978659
7772,2017-11-25,2017-12-02,Standard Class,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Binders,456.588,6.125969215945515
7773,2017-11-25,2017-12-02,Standard Class,Consumer,United States,Lancaster,Ohio,East,Technology,Machines,4499.985,8.412051540694623
7774,2017-11-25,2017-12-02,Standard Class,Consumer,United States,Lancaster,Ohio,East,Technology,Accessories,59.976,4.1104803441315045
7689,2017-11-25,2017-11-29,Standard Class,Corporate,United States,Jackson,Michigan,Central,Technology,Accessories,160.0,5.081404364984463
8647,2017-11-25,2017-11-29,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,194.352,5.274803059482969
3464,2017-11-25,2017-11-30,Standard Class,Home Office,United States,Jacksonville,Florida,South,Office Supplies,Paper,5.08,1.8050046959780757
8343,2017-11-25,2017-11-30,Standard Class,Consumer,United States,Huntsville,Alabama,South,Office Supplies,Storage,73.36,4.308918162853243
7687,2017-11-25,2017-11-29,Standard Class,Corporate,United States,Jackson,Michigan,Central,Furniture,Tables,1568.61,7.358582459840752
6575,2017-11-25,2017-11-30,Standard Class,Corporate,United States,Plainfield,New Jersey,East,Technology,Machines,319.92,5.771191870885455
6978,2017-11-25,2017-11-28,First Class,Consumer,United States,Jonesboro,Arkansas,South,Technology,Phones,59.98,4.110545941560109
7688,2017-11-25,2017-11-29,Standard Class,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Binders,17.3,2.9069010598473755
2242,2017-11-26,2017-12-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,494.982,6.206539635743837
5274,2017-11-26,2017-11-29,First Class,Home Office,United States,Miami,Florida,South,Office Supplies,Binders,3.744,1.5568806616954243
9124,2017-11-26,2017-11-28,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,78.759,4.379009587962148
5924,2017-11-26,2017-11-30,Second Class,Corporate,United States,New York City,New York,East,Furniture,Tables,313.176,5.749953338435588
9651,2017-11-26,2017-11-30,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,37.17,3.6420498667571386
9652,2017-11-26,2017-11-30,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,64.96,4.189048497691398
9653,2017-11-26,2017-11-30,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,595.38,6.390878047787711
2073,2017-11-26,2017-12-02,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,7.312,2.1177002537969263
9650,2017-11-26,2017-11-30,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Bookcases,3406.664,8.133782291539445
1453,2017-11-26,2017-11-29,First Class,Corporate,United States,Mobile,Alabama,South,Office Supplies,Binders,91.68,4.529152699564175
1452,2017-11-26,2017-11-29,First Class,Corporate,United States,Mobile,Alabama,South,Office Supplies,Paper,70.98,4.276388302650885
1455,2017-11-26,2017-11-29,First Class,Corporate,United States,Mobile,Alabama,South,Technology,Machines,3040.0,8.019941687677365
8385,2017-11-26,2017-11-28,First Class,Home Office,United States,Shelton,Connecticut,East,Office Supplies,Paper,13.36,2.664446563620078
8384,2017-11-26,2017-11-28,First Class,Home Office,United States,Shelton,Connecticut,East,Technology,Accessories,59.97,4.110381939919725
1454,2017-11-26,2017-11-29,First Class,Corporate,United States,Mobile,Alabama,South,Office Supplies,Binders,33.75,3.548179572010801
7729,2017-11-26,2017-12-02,Standard Class,Consumer,United States,El Paso,Texas,Central,Office Supplies,Art,17.856,2.93683116563383
7201,2017-11-27,2017-12-03,Standard Class,Consumer,United States,Fort Lauderdale,Florida,South,Technology,Phones,116.76,4.7686486549805664
8623,2017-11-27,2017-12-01,Standard Class,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Storage,39.808,3.7088781406206253
3477,2017-11-27,2017-11-30,First Class,Corporate,United States,Overland Park,Kansas,Central,Office Supplies,Binders,152.0,5.030437921392435
7202,2017-11-27,2017-12-03,Standard Class,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Tables,331.023,5.805204243625374
3476,2017-11-27,2017-11-30,First Class,Corporate,United States,Overland Park,Kansas,Central,Technology,Accessories,34.95,3.5821290841670557
1932,2017-11-27,2017-11-29,Second Class,Consumer,United States,Scottsdale,Arizona,West,Technology,Phones,271.992,5.609442490726284
2212,2017-11-27,2017-11-30,First Class,Corporate,United States,Lincoln Park,Michigan,Central,Office Supplies,Appliances,167.292,5.125700565901795
1772,2017-11-27,2017-11-29,Second Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,97.984,4.594958220911675
1773,2017-11-27,2017-11-29,Second Class,Corporate,United States,Chicago,Illinois,Central,Technology,Accessories,62.4,4.14946386144318
5902,2017-11-27,2017-12-02,Standard Class,Corporate,United States,Westfield,New Jersey,East,Furniture,Furnishings,31.56,3.4830845411343394
7364,2017-11-28,2017-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,340.182,5.832416059243516
7365,2017-11-28,2017-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,12.672,2.6153499458132896
7366,2017-11-28,2017-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6.888,2.065342617300334
7367,2017-11-28,2017-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,32.544,3.5128580098684616
7368,2017-11-28,2017-12-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,347.802,5.85450442596334
2850,2017-11-28,2017-12-03,Standard Class,Corporate,United States,Palm Coast,Florida,South,Office Supplies,Binders,7.434,2.1322711553243683
4887,2017-11-28,2017-12-01,Second Class,Corporate,United States,Marietta,Georgia,South,Furniture,Chairs,182.67,5.213140669140444
4890,2017-11-28,2017-12-01,Second Class,Corporate,United States,Marietta,Georgia,South,Office Supplies,Storage,1263.3,7.142273888317852
186,2017-11-28,2017-12-02,Standard Class,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,7.16,2.0992441689760155
4888,2017-11-28,2017-12-01,Second Class,Corporate,United States,Marietta,Georgia,South,Technology,Accessories,101.7,4.631812116934513
4889,2017-11-28,2017-12-01,Second Class,Corporate,United States,Marietta,Georgia,South,Office Supplies,Storage,1126.02,7.0273322601112405
3612,2017-11-29,2017-12-01,Second Class,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,58.416,4.084563550366996
7879,2017-11-29,2017-12-04,Second Class,Home Office,United States,Aurora,Illinois,Central,Furniture,Furnishings,242.176,5.493785461011878
8534,2017-11-30,2017-12-06,Standard Class,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,389.97,5.9686308306990385
8533,2017-11-30,2017-12-06,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Storage,496.86,6.2103189130037615
8532,2017-11-30,2017-12-06,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Paper,13.76,2.6919208191723265
3487,2017-11-30,2017-11-30,Same Day,Consumer,United States,Hickory,North Carolina,South,Technology,Phones,36.192,3.6160936843882836
8531,2017-11-30,2017-12-06,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Paper,33.36,3.536893097116055
8682,2017-12-01,2017-12-03,Second Class,Corporate,United States,Richmond,Virginia,South,Office Supplies,Supplies,40.7,3.730501128804756
8681,2017-12-01,2017-12-03,Second Class,Corporate,United States,Richmond,Virginia,South,Office Supplies,Appliances,2104.55,7.652331994648445
8394,2017-12-01,2017-12-06,Second Class,Consumer,United States,Franklin,Massachusetts,East,Furniture,Furnishings,111.15,4.719837260966218
8393,2017-12-01,2017-12-06,Second Class,Consumer,United States,Franklin,Massachusetts,East,Technology,Phones,137.94,4.934042185264735
8114,2017-12-01,2017-12-03,Second Class,Consumer,United States,San Angelo,Texas,Central,Furniture,Chairs,85.246,4.457203678024437
2197,2017-12-01,2017-12-06,Standard Class,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Art,4.704,1.7411676831119947
9205,2017-12-01,2017-12-05,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,23.04,3.179719109667007
8112,2017-12-01,2017-12-03,Second Class,Consumer,United States,San Angelo,Texas,Central,Furniture,Chairs,248.43,5.519178314704694
8113,2017-12-01,2017-12-03,Second Class,Consumer,United States,San Angelo,Texas,Central,Office Supplies,Appliances,11.648,2.537499099907171
1178,2017-12-01,2017-12-05,Standard Class,Consumer,United States,Rockville,Maryland,East,Furniture,Chairs,172.5,5.156177599386914
4683,2017-12-01,2017-12-01,Same Day,Consumer,United States,Raleigh,North Carolina,South,Technology,Phones,863.928,6.7626462664732685
1179,2017-12-01,2017-12-05,Standard Class,Consumer,United States,Rockville,Maryland,East,Technology,Phones,179.97,5.19833127167211
3471,2017-12-01,2017-12-05,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,16.74,2.8758219768814333
9174,2017-12-01,2017-12-01,Same Day,Home Office,United States,Oxnard,California,West,Office Supplies,Envelopes,22.92,3.1747149290824312
8396,2017-12-01,2017-12-06,Second Class,Consumer,United States,Franklin,Massachusetts,East,Furniture,Tables,366.009,5.905386370914646
8395,2017-12-01,2017-12-06,Second Class,Consumer,United States,Franklin,Massachusetts,East,Office Supplies,Appliances,901.95,6.805667180898352
9171,2017-12-01,2017-12-01,Same Day,Home Office,United States,Oxnard,California,West,Furniture,Furnishings,31.96,3.495294705041271
103,2017-12-01,2017-12-04,Second Class,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Paper,23.92,3.2156706939192525
9172,2017-12-01,2017-12-01,Same Day,Home Office,United States,Oxnard,California,West,Office Supplies,Paper,47.9,3.8897773964808264
9173,2017-12-01,2017-12-01,Same Day,Home Office,United States,Oxnard,California,West,Office Supplies,Storage,1112.94,7.015658559072636
4249,2017-12-01,2017-12-05,Second Class,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,88.08,4.489534842389167
2055,2017-12-01,2017-12-07,Standard Class,Consumer,United States,Richmond,Indiana,Central,Furniture,Furnishings,17.31,2.907447358686419
4250,2017-12-01,2017-12-05,Second Class,Consumer,United States,Fairfield,Connecticut,East,Furniture,Chairs,751.92,6.623958980455977
6698,2017-12-02,2017-12-07,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,54.96,4.024637149797281
5908,2017-12-02,2017-12-07,Standard Class,Corporate,United States,San Jose,California,West,Office Supplies,Binders,24.704,3.2466466218135572
1482,2017-12-02,2017-12-08,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,33.87,3.5516268606875596
5909,2017-12-02,2017-12-07,Standard Class,Corporate,United States,San Jose,California,West,Office Supplies,Appliances,59.7,4.1059436980654525
9486,2017-12-02,2017-12-04,Second Class,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,30.816,3.4599693079053893
6696,2017-12-02,2017-12-07,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,415.176,6.031108247712534
1480,2017-12-02,2017-12-08,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,25.92,3.2928695047765273
5911,2017-12-02,2017-12-07,Standard Class,Corporate,United States,San Jose,California,West,Office Supplies,Binders,104.184,4.655711197481809
5910,2017-12-02,2017-12-07,Standard Class,Corporate,United States,San Jose,California,West,Furniture,Furnishings,14.52,2.7421295147550726
6697,2017-12-02,2017-12-07,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,35.232,3.589942706253913
8496,2017-12-02,2017-12-08,Standard Class,Corporate,United States,Longmont,Colorado,West,Technology,Accessories,165.6,5.115595729732743
1481,2017-12-02,2017-12-08,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,40.46,3.7247291070076334
6469,2017-12-02,2017-12-08,Standard Class,Home Office,United States,Providence,Rhode Island,East,Technology,Phones,629.95,6.4472266200989194
6470,2017-12-02,2017-12-08,Standard Class,Home Office,United States,Providence,Rhode Island,East,Furniture,Furnishings,72.42,4.2961963780686885
9485,2017-12-02,2017-12-04,Second Class,Corporate,United States,Houston,Texas,Central,Furniture,Bookcases,781.864,6.662958989972474
9251,2017-12-02,2017-12-06,Standard Class,Corporate,United States,Marion,Iowa,Central,Office Supplies,Binders,115.84,4.76080547751954
6468,2017-12-02,2017-12-08,Standard Class,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Storage,2079.4,7.6403154618989175
729,2017-12-03,2017-12-06,First Class,Consumer,United States,Oceanside,New York,East,Furniture,Tables,400.032,5.994041224621432
4198,2017-12-03,2017-12-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,394.816,5.980949456808215
728,2017-12-03,2017-12-06,First Class,Consumer,United States,Oceanside,New York,East,Office Supplies,Paper,182.72,5.213412859457593
730,2017-12-03,2017-12-06,First Class,Consumer,United States,Oceanside,New York,East,Office Supplies,Storage,33.63,3.5447203584143305
731,2017-12-03,2017-12-06,First Class,Consumer,United States,Oceanside,New York,East,Furniture,Chairs,542.646,6.298298299741716
4199,2017-12-03,2017-12-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.192,2.9544935255373934
5830,2017-12-03,2017-12-07,Standard Class,Consumer,United States,Richmond,Indiana,Central,Furniture,Tables,581.96,6.368118573362027
7912,2017-12-03,2017-12-07,Standard Class,Consumer,United States,Morgan Hill,California,West,Furniture,Bookcases,205.666,5.331103963559373
7910,2017-12-03,2017-12-07,Standard Class,Consumer,United States,Morgan Hill,California,West,Office Supplies,Art,21.92,3.132009891846539
5426,2017-12-03,2017-12-06,First Class,Consumer,United States,Los Angeles,California,West,Technology,Accessories,1649.95,7.409106158785584
5831,2017-12-03,2017-12-07,Standard Class,Consumer,United States,Richmond,Indiana,Central,Furniture,Chairs,29.98,3.4333418349887226
6160,2017-12-03,2017-12-09,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,772.68,6.651158351408708
7909,2017-12-03,2017-12-07,Standard Class,Consumer,United States,Morgan Hill,California,West,Furniture,Tables,268.704,5.597325061329732
732,2017-12-03,2017-12-06,First Class,Consumer,United States,Oceanside,New York,East,Office Supplies,Labels,6.3,1.9878743481543455
7911,2017-12-03,2017-12-07,Standard Class,Consumer,United States,Morgan Hill,California,West,Office Supplies,Storage,48.72,3.9064072666425105
